f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,label
-0.161226,1.674985,-0.504024,0,-0.741599,-0.565028,-0.395199,0.732378,-0.192087,0.563617,-1.022486,0.083301,0.690133,-0.991895,1.265299,0.37477,0.396242,-0.446281,-0.897092,0.396424,-0.443264,-0.442476,-0.443596,-0.76662,-1.119726,-1.678398,-1.351132,-0.446299,-0.67619,0.402904,-0.887886,-0.142011,0,0.058861,0.906719,-0.971314,-0.461242,-0.446283,-1.571702,0.358221,0.364181,-0.981248,-0.435872,0.155938,-1.468125,0.196682,-0.998332,-0.43704,0.201645,0.462017,-1.916976,-1.916533,-0.436291,1.661201,-1.870643,-1.453534,-1.038082,-0.446283,-1.126933,0.383487,-1.022602,0.045518,-0.434125,0.390372,-1.67528,angry
-0.905073,1.226216,-1.090098,0,-1.902325,-0.129089,-1.385106,-0.778305,1.758314,1.552642,-1.066709,-0.765754,0.087858,-0.772167,1.742686,0.462112,0.433327,-0.446281,1.163189,0.434444,-0.443264,-0.442476,-0.443596,-1.110313,-0.171217,-0.736846,-0.807384,-0.446299,0.709661,0.236921,2.027066,3.048909,0,-1.204658,1.633684,-0.406299,-0.581149,-0.446283,0.874216,0.363858,0.161342,-0.981248,-0.435872,1.570675,-1.504294,-1.163193,-0.998332,-0.43704,-1.528287,-1.284337,-2.493362,-2.47425,-0.436291,2.01291,-1.901805,-0.640216,-0.573415,-0.446283,0.006066,0.270747,-1.913665,-0.410679,-0.434125,1.885293,-1.733769,angry
-0.161097,1.226216,-1.090098,0,-0.382829,-0.741028,0.367106,1.559819,-1.096327,1.340253,-0.61826,-1.135162,-1.412546,1.288922,1.07543,0.496689,0.55029,-0.446281,-2.162528,0.311779,-0.443264,-0.442476,-0.443596,-0.131038,-0.611345,-1.874663,-1.845448,-0.446299,0.813056,0.511767,2.02839,3.048909,0,-1.199745,1.683191,-1.727337,-1.612348,-0.446283,0.335106,0.526721,0.806474,-0.981248,-0.435872,-1.484534,-1.067339,0.229061,-0.998332,-0.43704,0.236794,0.56028,-0.16196,0.194827,-0.436291,-1.267185,-1.441869,-1.89883,-1.62503,-0.446283,-0.40492,0.5101,-0.224428,0.45813,-0.434125,-1.078579,-1.403967,angry
-1.466448,1.226216,-1.844611,0,-2.998333,0.904964,-1.798074,-0.778305,1.583518,0.635574,0.934942,-0.216344,0.19352,-0.811697,-1.739594,0.340307,0.37342,-0.446281,-1.228379,-0.243464,-0.443264,-0.442476,-0.443596,-0.635703,-0.466762,-1.06404,-0.486078,-0.446299,-1.812357,-0.387714,-0.373224,0.519877,0,-0.808141,-0.862684,-1.074296,-0.293372,-0.446283,-2.334746,-0.354113,0.124775,-0.981248,-0.435872,0.543196,-1.526441,0.229061,-0.998332,-0.43704,0.236794,0.56028,-2.36313,-2.126582,-0.436291,1.021184,-1.911871,-0.802403,-0.304398,-0.446283,-1.437772,-0.40733,-2.893621,-0.829102,-0.434125,2.501954,-1.781826,angry
-2.244449,1.226216,-1.090098,0,-2.881557,6.410817,-2.817566,-0.778305,1.007581,-1.857046,-1.333059,-2.512383,-1.824629,0.622005,1.171413,0.183239,0.170875,-0.446281,0.746491,-0.878479,-0.443264,-0.442476,-0.443596,-1.70953,-0.897829,-2.846703,-2.265617,-0.446299,-0.948732,-0.641983,-0.897727,-0.455633,0,1.163119,-0.542117,-3.24999,-2.595585,-0.446283,-0.877582,-0.640573,-0.232094,-0.981248,-0.435872,2.310289,-1.621815,-4.374826,-0.998332,-0.43704,-4.446153,-1.909766,-3.612012,-3.85768,-0.436291,2.859966,-2.022655,-3.095337,-2.163065,-0.446283,-2.243826,-0.713204,-3.521133,-1.160354,-0.434125,2.793196,-1.894483,angry
-0.183442,-1.356854,1.93949,0,0.459929,-0.321809,-0.14939,0.66371,0.169513,-0.390701,1.690609,2.263716,1.26071,0.065641,-2.654607,0.446441,0.433327,-0.446281,0.545069,0.381781,-0.443264,-0.442476,-0.443596,0.493401,0.118137,0.754293,0.774429,-0.446299,-0.432408,0.461092,0.030757,0.543581,0,0.311798,-0.986368,0.772342,0.713846,-0.446283,-0.121784,0.492107,0.82039,-0.981248,-0.435872,-0.736127,-0.075294,0.17948,-0.998332,-0.43704,0.183246,0.412988,0.420991,0.372283,-0.436291,-0.14725,0.558711,0.752909,0.771673,-0.446283,-0.35601,0.483404,0.361903,0.51915,-0.434125,0.267412,0.642499,angry
-0.617631,-1.273814,1.307269,0,-0.171788,-0.440733,-0.370472,0.804478,-0.326812,0.011823,0.901502,1.522318,1.376938,-1.036555,-0.98776,0.424714,0.416211,-0.446281,0.329608,0.504873,-0.443264,-0.442476,-0.443596,0.184278,0.904023,0.701355,0.774429,-0.446299,-0.691958,0.551406,-0.229785,0.525347,0,-0.264592,-0.93893,0.705423,0.713846,-0.446283,-0.381461,0.562771,0.662953,-0.981248,-0.435872,0.54534,-0.568727,0.213208,-0.998332,-0.43704,0.219444,0.511301,0.444627,0.285366,-0.436291,0.441276,0.750798,0.745796,0.771673,-0.446283,-0.422196,0.565662,0.401899,0.574358,-0.434125,-0.321752,0.730319,angry
0.871211,-1.123635,0.056669,0,0.699109,-0.519558,-0.529417,0.378741,0.432198,-0.319682,0.166793,0.51515,0.584471,-0.561633,-0.499743,0.286967,0.253604,-0.446281,1.478991,-0.16882,-0.443264,-0.442476,-0.443596,0.830191,0.11982,0.484,0.551987,-0.446299,-0.487696,0.405178,-0.485908,0.131496,0,0.423306,-0.528976,0.736362,0.713846,-0.446283,-0.218949,0.428515,1.000272,-0.981248,-0.435872,-0.934584,0.359893,0.161604,-0.998332,-0.43704,0.164334,0.363714,0.570121,0.683735,-0.436291,-1.079203,0.039878,0.406973,0.233638,-0.446283,0.541956,0.398886,0.509357,0.655718,-0.434125,-0.758913,-0.084097,angry
-0.687046,-0.939888,0.963469,0,-0.164753,-0.679674,-0.099938,0.910913,-0.289815,0.824183,0.769274,-0.140626,0.299183,-0.860006,-1.186133,0.23853,0.180859,-0.446281,2.534074,-0.094828,-0.443264,-0.442476,-0.443596,0.396342,0.545462,0.410737,0.378976,-0.446299,-0.112257,0.593485,-0.20598,-0.266001,0,2.299711,-0.94463,0.695729,0.713846,-0.446283,-0.434503,0.607524,0.633698,-0.981248,-0.435872,0.052643,-0.535551,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.104828,0.089802,-0.436291,-0.024516,0.40887,0.512783,0.258094,-0.446283,0.770726,0.599605,0.175045,0.490092,-0.434125,-0.24123,0.44531,angry
0.223527,-0.173094,0.555063,0,0.555601,-0.603201,-0.331325,0.735811,-0.148218,0.241485,0.276363,1.095206,1.123349,-1.079326,-1.248589,0.422043,0.393389,-0.446281,1.175699,0.403475,-0.443264,-0.442476,-0.443596,1.606658,-0.666284,0.83319,0.774429,-0.446299,-0.203742,0.635009,-0.4322,-0.33529,0,1.877633,-0.914377,0.804915,0.713846,-0.446283,-0.067918,0.653292,0.854444,-0.981248,-0.435872,-1.644639,-0.512941,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.624118,0.618548,-0.436291,-0.554314,0.203104,0.83428,0.771673,-0.446283,-0.133423,0.652413,0.570608,0.655718,-0.434125,-0.562151,0.23185,angry
0.957679,-0.860381,-0.28713,0,0.603437,-0.578206,-0.720584,-0.033264,1.059204,0.346997,-0.449481,-0.032897,0.161822,-0.330439,-0.084152,0.360876,0.350598,-0.446281,0.471755,0.252582,-0.443264,-0.442476,-0.443596,-0.211386,0.946527,0.625544,0.551987,-0.446299,0.054503,0.409332,-0.442336,-0.036255,0,0.675088,-0.881856,0.712126,0.713846,-0.446283,-0.297142,0.419167,0.841818,-0.981248,-0.435872,-1.681016,-0.673976,0.161604,-0.998332,-0.43704,0.164334,0.363714,0.256654,0.604061,-0.436291,-1.818182,-0.7143,0.623187,0.771673,-0.446283,-0.777155,0.405261,0.221142,0.652812,-0.434125,-1.754599,-0.8135,angry
-0.214406,-0.687234,1.307269,0,0.412093,-0.339931,-0.096339,0.732378,0.067139,-0.211358,2.189897,1.626458,1.281842,-1.012836,-2.758002,0.48982,0.490382,-0.446281,-0.083525,0.640623,-0.443264,-0.442476,-0.443596,1.234306,-0.926914,0.854959,0.774429,-0.446299,-0.118222,0.638437,-0.983225,-0.368111,0,0.310052,-0.352155,0.804915,0.713846,-0.446283,-0.067918,0.653292,0.559313,-0.981248,-0.435872,1.629132,-0.799404,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.482888,0.365039,-0.436291,0.147348,1.138163,0.845461,0.771673,-0.446283,-0.093798,0.654915,0.548804,0.585981,-0.434125,0.211013,1.193245,angry
0.907984,-1.035295,0.107432,0,0.865128,-0.437559,-0.603369,0.30149,0.53808,-0.434405,0.385655,0.942907,1.102216,-1.06212,-0.348515,0.207556,0.185138,-0.446281,1.092347,-0.333467,-0.443264,-0.442476,-0.443596,-0.016846,0.438582,0.394318,0.551987,-0.446299,-0.761983,0.274851,-1.033923,-0.437399,0,0.476663,-0.367833,0.659638,0.713846,-0.446283,-0.420705,0.303907,0.926823,-0.981248,-0.435872,-0.691504,0.989024,0.12345,-0.998332,-0.43704,0.124592,0.265524,0.292622,0.415741,-0.436291,-0.835616,-0.241649,0.550811,0.771673,-0.446283,-0.957426,0.262953,0.361243,0.55983,-0.434125,-0.24648,0.29578,angry
-0.625419,-0.772041,-0.171761,0,-0.609346,-0.506862,-0.870369,-0.072747,1.037391,0.111336,-0.156659,-0.124764,-0.017804,-0.11075,-0.409736,0.371121,0.362009,-0.446281,0.43884,0.185799,-0.443264,-0.442476,-0.443596,0.50118,0.536956,0.432874,0.551987,-0.446299,-0.650951,0.340396,-0.819523,-0.451986,0,0.903271,-0.769112,0.624572,0.713846,-0.446283,-0.556381,0.341226,1.006777,-0.981248,-0.435872,-0.427833,1.011785,0.142927,-0.998332,-0.43704,0.144757,0.31471,0.555809,0.676492,-0.436291,-1.042062,-0.216888,0.414363,0.233638,-0.446283,0.583456,0.325687,0.638239,0.725455,-0.434125,-1.088804,0.160401,angry
0.883144,-0.772041,0.056669,0,0.520428,-0.436794,-1.015692,-0.191199,1.136825,0.24253,-0.393508,0.331415,0.225219,-0.052587,-0.238857,0.291864,0.250752,-0.446281,1.789295,-0.130687,-0.443264,-0.442476,-0.443596,0.263621,0.668301,0.348939,0.551987,-0.446299,-0.993821,0.346724,-0.839395,-0.455633,0,1.135494,-0.66748,-0.419483,-0.269391,-0.446283,-0.362309,0.371468,0.924945,-0.981248,-0.435872,-1.643847,-0.546439,0.161604,-0.998332,-0.43704,0.164334,0.363714,0.425702,0.709086,-0.436291,-1.699683,-0.4789,0.097904,0.258094,-0.446283,-0.624103,0.354279,0.36181,0.706568,-0.434125,-1.832222,-0.681986,angry
-1.625787,0.906424,-0.693229,0,-0.159125,-0.746865,-0.213352,1.061981,-0.669331,0.832163,-0.064579,-0.551445,-0.820838,0.935735,0.069662,0.529126,0.58167,-0.446281,-2.122693,0.383925,-0.443264,-0.442476,-0.443596,-2.692974,-1.812626,0.679105,0.527271,-0.446299,0.286341,0.632238,-0.823903,-0.142011,0,0.544558,0.592254,-0.028136,-0.389298,-0.446283,1.405822,0.504853,0.546609,-0.981248,-0.435872,1.118672,-0.279537,0.229061,-0.998332,-0.43704,0.236794,0.56028,-0.84832,-0.953202,-0.436291,1.559798,-0.649909,0.422306,0.184725,-0.446283,0.739126,0.617265,-0.86667,-0.024219,-0.434125,1.896033,-0.952123,angry
0.70853,0.906424,-0.693229,0,0.271399,-0.613955,0.213069,1.604453,-1.395819,0.532713,0.296486,-1.01437,-0.937066,0.658085,-0.273791,0.49574,0.514631,-0.446281,-0.795629,0.432108,-0.443264,-0.442476,-0.443596,-1.254042,-1.551146,0.618156,0.527271,-0.446299,0.045033,0.626909,-1.004351,-0.368111,0,0.495387,-0.077221,-0.101647,-0.389298,-0.446283,1.152418,0.518939,0.622591,-0.981248,-0.435872,-0.857444,-0.740054,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.022502,0.147747,-0.436291,-0.629459,-0.475293,0.384001,0.184725,-0.446283,0.600782,0.621164,-0.173169,0.420355,-0.434125,-0.79742,-0.63175,angry
0.9666,0.800416,-0.035626,0,1.26892,1.053587,0.90753,1.2903,-0.241843,-1.889636,-0.053337,-1.490071,-1.560474,1.2675,0.209514,0.478376,0.46756,-0.446281,0.389992,0.651,-0.443264,-0.442476,-0.443596,0.871657,-1.235149,0.713415,0.527271,-0.446299,0.421368,0.637577,-0.751587,-0.291529,0,0.739522,-0.727753,0.804915,0.713846,-0.446283,-0.067918,0.653292,1.009012,-0.981248,-0.435872,-0.214679,1.35185,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.473242,0.43747,-0.436291,-0.309692,0.877886,0.710259,0.771673,-0.446283,-0.574104,0.624742,0.754471,0.696398,-0.434125,-0.33794,1.252987,angry
1.816076,0.694408,0.227415,0,1.207015,0.866766,0.70872,1.377851,-0.679892,-1.788463,0.290404,-0.322207,-0.472152,0.543623,-0.097511,0.330926,0.324923,-0.446281,0.262416,0.278019,-0.443264,-0.442476,-0.443596,2.104284,-1.989594,0.296935,0.304829,-0.446299,-0.241972,0.625323,-0.79174,0.011153,0,-0.304055,1.485249,-0.420176,-0.389298,-0.446283,0.021794,0.639658,1.033174,-0.981248,-0.435872,-1.429765,-0.057363,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.674578,0.690978,-0.436291,-0.784208,0.738567,0.128514,0.184725,-0.446283,-0.331118,0.630731,0.668395,0.728361,-0.434125,-1.04263,0.186549,angry
1.647314,0.800416,-0.561708,0,1.308315,-0.295822,0.918174,1.63707,-0.946813,-0.324904,0.215884,-1.214325,-1.497076,1.546103,-0.532351,0.332268,0.327776,-0.446281,0.169752,0.465559,-0.443264,-0.442476,-0.443596,-0.114417,-1.485508,0.675311,0.527271,-0.446299,0.270436,0.637187,-0.510741,0.313835,0,-0.380465,1.205244,0.804915,0.713846,-0.446283,-0.067918,0.653292,1.037726,-0.981248,-0.435872,-1.901358,0.228559,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.649437,0.893785,-0.436291,-1.751938,-0.339111,0.856615,0.771673,-0.446283,-0.054172,0.657314,0.717699,0.748701,-0.434125,-1.054845,0.09256,angry
1.943806,1.226216,-0.298667,0,1.26892,1.08284,1.199151,1.357251,-0.09267,-1.549482,-0.340827,-0.335915,-0.598947,0.747081,0.353302,0.239082,0.250752,-0.446281,-0.478195,0.20948,-0.443264,-0.442476,-0.443596,1.223066,-1.675585,0.3916,0.280113,-0.446299,0.269586,0.571503,-0.679221,0.131496,0,-0.32899,1.3443,0.794501,0.713846,-0.446283,-0.085371,0.599693,0.988096,-0.981248,-0.435872,-0.462676,1.0859,0.213208,-0.998332,-0.43704,0.219444,0.511301,0.694693,0.575089,-0.436291,-0.051982,0.977657,0.629137,0.771673,-0.446283,-0.838765,0.56338,0.783815,0.728361,-0.434125,-0.540149,0.451269,angry
1.663233,0.800416,-0.035626,0,1.415242,2.177919,1.409977,1.594153,-0.519167,-2.621952,-0.4506,-0.605991,-0.699326,0.636401,0.523118,0.431089,0.439033,-0.446281,-0.373981,0.592726,-0.443264,-0.442476,-0.443596,0.996238,-0.220521,0.554801,0.527271,-0.446299,-0.186258,0.585295,-1.082332,-0.368111,0,0.093523,0.314464,0.794501,0.713846,-0.446283,-0.085371,0.599693,1.121519,-0.981248,-0.435872,-0.478601,1.623075,0.213208,-0.998332,-0.43704,0.219444,0.511301,0.682056,0.55336,-0.436291,0.006374,1.100542,0.846208,0.771673,-0.446283,-0.072418,0.603933,0.894809,0.731267,-0.434125,-0.133336,1.30457,angry
2.32166,0.482391,-0.167147,0,0.580926,0.024041,1.081307,1.714321,-0.899185,0.381623,-0.360238,-1.253154,-1.634437,1.663796,0.161594,0.479915,0.501793,-0.446281,-0.881642,0.453966,-0.443264,-0.442476,-0.443596,-0.298398,-0.723297,0.772778,0.774429,-0.446299,-0.365054,0.478289,-1.17017,-0.404578,0,-0.180585,1.502079,0.772342,0.713846,-0.446283,-0.121784,0.492107,1.096696,-0.981248,-0.435872,-1.100513,0.285134,0.17948,-0.998332,-0.43704,0.183246,0.412988,0.785276,0.980702,-0.436291,-1.57283,-0.295293,0.824067,0.771673,-0.446283,-0.110482,0.496784,0.884952,0.801004,-0.434125,-0.899774,-0.023245,angry
-0.421677,0.455889,0.465075,0,0.618913,0.614047,0.794745,1.419051,-0.660782,-1.390089,-1.127524,-1.010423,-0.820838,0.428615,0.764526,0.336065,0.316365,-0.446281,0.849262,0.231242,-0.443264,-0.442476,-0.443596,1.154087,-1.964221,0.736826,0.551987,-0.446299,0.403732,0.637865,2.02839,3.048909,0,-1.199745,1.683191,0.804915,0.713846,-0.446283,-0.067918,0.653292,0.82398,-0.981248,-0.435872,-1.028987,0.18107,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.681814,0.575089,-0.436291,-0.124376,1.121293,0.734199,0.771673,-0.446283,-0.489162,0.631732,0.755123,0.690587,-0.434125,-0.245028,1.148764,angry
1.950073,0.588399,0.095895,0,1.550309,1.808953,1.894444,1.964957,-0.998731,-2.671039,0.039706,-0.259048,-0.620079,0.891498,-0.072546,0.376628,0.37342,-0.446281,0.135641,0.415136,-0.443264,-0.442476,-0.443596,2.111372,-1.251769,0.477602,0.304829,-0.446299,0.514734,0.530802,2.025686,3.048909,0,-1.209699,1.58387,-0.439509,-0.389298,-0.446283,-0.011697,0.53253,1.015091,-0.981248,-0.435872,-0.5772,1.052567,0.196682,-0.998332,-0.43704,0.201645,0.462017,0.392654,0.285366,-0.436291,0.213108,0.395129,0.197679,0.184725,-0.446283,-0.04283,0.546957,0.781843,0.734172,-0.434125,-0.625641,0.509465,angry
-0.183442,-1.356854,1.93949,0,0.459929,-0.321809,-0.14939,-0.781738,0.169513,-0.390701,1.690609,2.263716,1.26071,0.065641,-2.654607,0.446441,0.433327,-0.446281,0.545069,0.381781,-0.443264,-0.442476,-0.443596,0.493401,0.118137,0.754293,0.774429,-0.446299,-0.432408,0.461092,0.030757,-0.597857,0,0.311798,-0.986368,0.772342,0.713846,-0.446283,-0.121784,0.492107,-1.355225,0.995743,-0.435872,-0.736127,-0.075294,0.17948,0.998332,-0.43704,0.183246,0.412988,0.420991,0.372283,-0.436291,-0.14725,0.558711,0.752909,0.771673,-0.446283,-0.35601,0.483404,0.361903,0.51915,-0.434125,0.267412,0.642499,fear
-0.617631,-1.273814,1.307269,0,-0.171788,-0.440733,-0.370472,-0.781738,-0.326812,0.011823,0.901502,1.522318,1.376938,-1.036555,-0.98776,0.424714,0.416211,-0.446281,0.329608,0.504873,-0.443264,-0.442476,-0.443596,0.184278,0.904023,0.701355,0.774429,-0.446299,-0.691958,0.551406,-0.229785,-0.597857,0,-0.264592,-0.93893,0.705423,0.713846,-0.446283,-0.381461,0.562771,-1.355225,0.772277,-0.435872,0.54534,-0.568727,0.213208,0.998332,-0.43704,0.219444,0.511301,0.444627,0.285366,-0.436291,0.441276,0.750798,0.745796,0.771673,-0.446283,-0.422196,0.565662,0.401899,0.574358,-0.434125,-0.321752,0.730319,fear
0.871211,-1.123635,0.056669,0,0.699109,-0.519558,-0.529417,-0.781738,0.432198,-0.319682,0.166793,0.51515,0.584471,-0.561633,-0.499743,0.286967,0.253604,-0.446281,1.478991,-0.16882,-0.443264,-0.442476,-0.443596,0.830191,0.11982,0.484,0.551987,-0.446299,-0.487696,0.405178,-0.485908,-0.597857,0,0.423306,-0.528976,0.736362,0.713846,-0.446283,-0.218949,0.428515,-1.355225,1.169043,-0.435872,-0.934584,0.359893,0.161604,0.998332,-0.43704,0.164334,0.363714,0.570121,0.683735,-0.436291,-1.079203,0.039878,0.406973,0.233638,-0.446283,0.541956,0.398886,0.509357,0.655718,-0.434125,-0.758913,-0.084097,fear
-0.687046,-0.939888,0.963469,0,-0.164753,-0.679674,-0.099938,-0.781738,-0.289815,0.824183,0.769274,-0.140626,0.299183,-0.860006,-1.186133,0.23853,0.180859,-0.446281,2.534074,-0.094828,-0.443264,-0.442476,-0.443596,0.396342,0.545462,0.410737,0.378976,-0.446299,-0.112257,0.593485,-0.20598,-0.597857,0,2.299711,-0.94463,0.695729,0.713846,-0.446283,-0.434503,0.607524,-1.355225,0.779118,-0.435872,0.052643,-0.535551,0.229061,0.998332,-0.43704,0.236794,0.56028,0.104828,0.089802,-0.436291,-0.024516,0.40887,0.512783,0.258094,-0.446283,0.770726,0.599605,0.175045,0.490092,-0.434125,-0.24123,0.44531,fear
0.223527,-0.173094,0.555063,0,0.555601,-0.603201,-0.331325,-0.781738,-0.148218,0.241485,0.276363,1.095206,1.123349,-1.079326,-1.248589,0.422043,0.393389,-0.446281,1.175699,0.403475,-0.443264,-0.442476,-0.443596,1.606658,-0.666284,0.83319,0.774429,-0.446299,-0.203742,0.635009,-0.4322,-0.597857,0,1.877633,-0.914377,0.804915,0.713846,-0.446283,-0.067918,0.653292,-1.355225,1.096075,-0.435872,-1.644639,-0.512941,0.229061,0.998332,-0.43704,0.236794,0.56028,0.624118,0.618548,-0.436291,-0.554314,0.203104,0.83428,0.771673,-0.446283,-0.133423,0.652413,0.570608,0.655718,-0.434125,-0.562151,0.23185,fear
0.957679,-0.860381,-0.28713,0,0.603437,-0.578206,-0.720584,-0.781738,1.059204,0.346997,-0.449481,-0.032897,0.161822,-0.330439,-0.084152,0.360876,0.350598,-0.446281,0.471755,0.252582,-0.443264,-0.442476,-0.443596,-0.211386,0.946527,0.625544,0.551987,-0.446299,0.054503,0.409332,-0.442336,-0.597857,0,0.675088,-0.881856,0.712126,0.713846,-0.446283,-0.297142,0.419167,-1.355225,1.094935,-0.435872,-1.681016,-0.673976,0.161604,0.998332,-0.43704,0.164334,0.363714,0.256654,0.604061,-0.436291,-1.818182,-0.7143,0.623187,0.771673,-0.446283,-0.777155,0.405261,0.221142,0.652812,-0.434125,-1.754599,-0.8135,fear
-0.214406,-0.687234,1.307269,0,0.412093,-0.339931,-0.096339,-0.781738,0.067139,-0.211358,2.189897,1.626458,1.281842,-1.012836,-2.758002,0.48982,0.490382,-0.446281,-0.083525,0.640623,-0.443264,-0.442476,-0.443596,1.234306,-0.926914,0.854959,0.774429,-0.446299,-0.118222,0.638437,-0.983225,-0.597857,0,0.310052,-0.352155,0.804915,0.713846,-0.446283,-0.067918,0.653292,-1.355225,0.608098,-0.435872,1.629132,-0.799404,0.229061,0.998332,-0.43704,0.236794,0.56028,0.482888,0.365039,-0.436291,0.147348,1.138163,0.845461,0.771673,-0.446283,-0.093798,0.654915,0.548804,0.585981,-0.434125,0.211013,1.193245,fear
0.907984,-1.035295,0.107432,0,0.865128,-0.437559,-0.603369,-0.781738,0.53808,-0.434405,0.385655,0.942907,1.102216,-1.06212,-0.348515,0.207556,0.185138,-0.446281,1.092347,-0.333467,-0.443264,-0.442476,-0.443596,-0.016846,0.438582,0.394318,0.551987,-0.446299,-0.761983,0.274851,-1.033923,-0.597857,0,0.476663,-0.367833,0.659638,0.713846,-0.446283,-0.420705,0.303907,-1.355225,1.082393,-0.435872,-0.691504,0.989024,0.12345,0.998332,-0.43704,0.124592,0.265524,0.292622,0.415741,-0.436291,-0.835616,-0.241649,0.550811,0.771673,-0.446283,-0.957426,0.262953,0.361243,0.55983,-0.434125,-0.24648,0.29578,fear
-0.625419,-0.772041,-0.171761,0,-0.609346,-0.506862,-0.870369,-0.781738,1.037391,0.111336,-0.156659,-0.124764,-0.017804,-0.11075,-0.409736,0.371121,0.362009,-0.446281,0.43884,0.185799,-0.443264,-0.442476,-0.443596,0.50118,0.536956,0.432874,0.551987,-0.446299,-0.650951,0.340396,-0.819523,-0.597857,0,0.903271,-0.769112,0.624572,0.713846,-0.446283,-0.556381,0.341226,-1.355225,1.137119,-0.435872,-0.427833,1.011785,0.142927,0.998332,-0.43704,0.144757,0.31471,0.555809,0.676492,-0.436291,-1.042062,-0.216888,0.414363,0.233638,-0.446283,0.583456,0.325687,0.638239,0.725455,-0.434125,-1.088804,0.160401,fear
0.883144,-0.772041,0.056669,0,0.520428,-0.436794,-1.015692,-0.781738,1.136825,0.24253,-0.393508,0.331415,0.225219,-0.052587,-0.238857,0.291864,0.250752,-0.446281,1.789295,-0.130687,-0.443264,-0.442476,-0.443596,0.263621,0.668301,0.348939,0.551987,-0.446299,-0.993821,0.346724,-0.839395,-0.597857,0,1.135494,-0.66748,-0.419483,-0.269391,-0.446283,-0.362309,0.371468,-1.355225,1.166763,-0.435872,-1.643847,-0.546439,0.161604,0.998332,-0.43704,0.164334,0.363714,0.425702,0.709086,-0.436291,-1.699683,-0.4789,0.097904,0.258094,-0.446283,-0.624103,0.354279,0.36181,0.706568,-0.434125,-1.832222,-0.681986,fear
-1.625787,0.906424,-0.693229,0,-0.159125,-0.746865,-0.213352,-0.781738,-0.669331,0.832163,-0.064579,-0.551445,-0.820838,0.935735,0.069662,0.529126,0.58167,-0.446281,-2.122693,0.383925,-0.443264,-0.442476,-0.443596,-2.692974,-1.812626,0.679105,0.527271,-0.446299,0.286341,0.632238,-0.823903,-0.597857,0,0.544558,0.592254,-0.028136,-0.389298,-0.446283,1.405822,0.504853,-1.355225,0.637741,-0.435872,1.118672,-0.279537,0.229061,0.998332,-0.43704,0.236794,0.56028,-0.84832,-0.953202,-0.436291,1.559798,-0.649909,0.422306,0.184725,-0.446283,0.739126,0.617265,-0.86667,-0.024219,-0.434125,1.896033,-0.952123,fear
0.70853,0.906424,-0.693229,0,0.271399,-0.613955,0.213069,-0.781738,-1.395819,0.532713,0.296486,-1.01437,-0.937066,0.658085,-0.273791,0.49574,0.514631,-0.446281,-0.795629,0.432108,-0.443264,-0.442476,-0.443596,-1.254042,-1.551146,0.618156,0.527271,-0.446299,0.045033,0.626909,-1.004351,-0.597857,0,0.495387,-0.077221,-0.101647,-0.389298,-0.446283,1.152418,0.518939,-1.355225,0.831564,-0.435872,-0.857444,-0.740054,0.229061,0.998332,-0.43704,0.236794,0.56028,0.022502,0.147747,-0.436291,-0.629459,-0.475293,0.384001,0.184725,-0.446283,0.600782,0.621164,-0.173169,0.420355,-0.434125,-0.79742,-0.63175,fear
0.9666,0.800416,-0.035626,0,1.26892,1.053587,0.90753,-0.781738,-0.241843,-1.889636,-0.053337,-1.490071,-1.560474,1.2675,0.209514,0.478376,0.46756,-0.446281,0.389992,0.651,-0.443264,-0.442476,-0.443596,0.871657,-1.235149,0.713415,0.527271,-0.446299,0.421368,0.637577,-0.751587,-0.597857,0,0.739522,-0.727753,0.804915,0.713846,-0.446283,-0.067918,0.653292,-1.355225,1.123438,-0.435872,-0.214679,1.35185,0.229061,0.998332,-0.43704,0.236794,0.56028,0.473242,0.43747,-0.436291,-0.309692,0.877886,0.710259,0.771673,-0.446283,-0.574104,0.624742,0.754471,0.696398,-0.434125,-0.33794,1.252987,fear
